iteration,loss
2352,9.903306233096222
2353,9.829313155448501
2354,9.755860554318591
2355,9.682944893911982
2356,9.610562658384728
2357,9.538710351769108
2358,9.46738449787168
2359,9.39658164018865
2360,9.32629834180656
2361,9.256531185326557
2362,9.187276772760494
2363,9.11853172545066
2364,9.050292683976922
2365,8.98255630806768
2366,8.915319276512006
2367,8.848578287073199
2368,8.782330056398015
2369,8.71657131992911
2370,8.651298831819576
2371,8.586509364845346
2372,8.522199710314348
2373,8.4583666779874
2374,8.395007095985074
2375,8.332117810705558
2376,8.269695686737352
2377,8.207737606773643
2378,8.146240471530652
2379,8.085201199657753
2380,8.0246167276564
2381,7.964484009794735
2382,7.904800018024121
2383,7.845561741895109
2384,7.786766188475383
2385,7.7284103822640455
2386,7.670491365112575
2387,7.613006196140897
2388,7.555951951655012
2389,7.499325725063706
2390,7.443124626801247
2391,7.387345784242526
2392,7.331986341624005
2393,7.277043459964514
2394,7.222514316980161
2395,7.1683961070100315
2396,7.11468604093314
2397,7.061381346091754
2398,7.008479266208205
2399,6.9559770613112315
2400,6.903872007652576
2401,6.852161397634096
2402,6.800842539725328
2403,6.749912758388294
2404,6.699369394001353
2405,6.649209802774963
2406,6.599431356686885
2407,6.550031443396712
2408,6.501007466169169
2409,6.452356843806585
2410,6.404077010563755
2411,6.356165416079053
2412,6.3086195252935795
2413,6.261436818383022
2414,6.214614790677002
2415,6.168150952588509
2416,6.122042829536306
2417,6.076287961874213
2418,6.030883904816521
2419,5.985828228362981
2420,5.94111851722765
2421,5.896752370763339
2422,5.852727402892441
2423,5.8090412420308715
2424,5.765691531017251
2425,5.722675927041971
2426,5.679992101573089
2427,5.637637740286083
2428,5.595610542992698
2429,5.5539082235685875
2430,5.512528509883647
2431,5.471469143730591
2432,5.430727880753848
2433,5.390302490382315
2434,5.350190755755763
2435,5.3103904736566045
2436,5.270899454441021
2437,5.2317155219690825
2438,5.192836513535356
2439,5.154260279801569
2440,5.1159846847266035
2441,5.078007605499071
2442,5.04032693246994
2443,5.00294056908365
2444,4.965846431811802
2445,4.929042450084019
2446,4.8925265662245545
2447,4.8562967353846185
2448,4.820350925472487
2449,4.78468711709347
2450,4.7493033034789915
2451,4.71419749042595
2452,4.679367696227469
2453,4.644811951610596
2454,4.610528299672107
2455,4.576514795812713
2456,4.5427695076750725
2457,4.509290515078815
2458,4.476075909957435
2459,4.443123796298203
2460,4.410432290075934
2461,4.377999519192923
2462,4.345823623416235
2463,4.313902754317086
2464,4.282235075208913
2465,4.250818761085966
2466,4.219651998565413
2467,4.188732985821005
2468,4.158059932531287
2469,4.127631059813268
2470,4.097444600165325
2471,4.06749879740981
2472,4.037791906630345
2473,4.008322194115148
2474,3.9790879373001697
2475,3.9500874247106403
2476,3.921318955902927
2477,3.8927808414068217
2478,3.864471402668724
2479,3.836388971993946
2480,3.8085318924908713
2481,3.780898518012721
2482,3.75348721310314
2483,3.7262963529396265
2484,3.6993243232747584
2485,3.6725695203853945
2486,3.6460303510132954
2487,3.6197052323109373
2488,3.593592591785347
2489,3.5676908672451373
2490,3.5419985067435764
2491,3.5165139685242233
2492,3.4912357209671603
2493,3.466162242532486
2494,3.4412920217086787
2495,3.4166235569547503
2496,3.392155356650602
2497,3.3678859390374836
2498,3.3438138321693565
2499,3.319937573854901
2500,3.2962557116060753
2501,3.272766802583692
2502,3.2494694135432676
2503,3.226362120782816
2504,3.203443510088425
2505,3.1807121766810544
2506,3.158166725163094
2507,3.135805769466289
2508,3.113627932797639
2509,3.0916318475864877
2510,3.0698161554327417
2511,3.048179507052712
2512,3.026720562226857
2513,3.0054379897482266
2514,2.9843304673683986
2515,2.963396681746356
2516,2.942635328396552
2517,2.9220451116352812
2518,2.90162474452989
2519,2.8813729488476856
2520,2.861288455002096
2521,2.8413700020032606
2522,2.821616337405179
2523,2.8020262172555683
2524,2.782598406044798
2525,2.7633316766536256
2526,2.7442248103039026
2527,2.725276596508311
2528,2.706485833018014
2529,2.6878513257756196
2530,2.6693718888619307
2531,2.6510463444485177
2532,2.632873522747969
2533,2.6148522619635846
2534,2.5969814082406977
2535,2.5792598156184456
2536,2.5616863459803105
2537,2.5442598690067593
2538,2.526979262125584
2539,2.5098434104646077
2540,2.492851206791877
2541,2.476001551491511
2542,2.4592933525096843
2543,2.442725525302456
2544,2.4262969927914004
2545,2.41000668531591
2546,2.39385354058762
2547,2.3778365036440254
2548,2.361954526803202
2549,2.3462065696185532
2550,2.330591598833509
2551,2.315108588336708
2552,2.299756519117259
2553,2.284534379220543
2554,2.2694411637050274
2555,2.2544758745972646
2556,2.2396375208486488
2557,2.224925118292326
2558,2.2103376896007405
2559,2.195874264242033
2560,2.1815338784379934
2561,2.1673155751215383
2562,2.1532184038954276
2563,2.1392414209898027
2564,2.125383689221362
2565,2.1116442779507816
2566,2.0980222630443515
2567,2.084516726829841
2568,2.071126758058961
2569,2.0578514518659423
2570,2.044689909727164
2571,2.0316412394214844
2572,2.0187045549913925
2573,2.005878976703255
2574,1.9931636310076843
2575,1.9805576505018754
2576,1.9680601738894157
2577,1.9556703459434137
2578,1.9433873174672123
2579,1.9312102452570026
2580,1.9191382920632494
2581,1.9071706265541775
2582,1.895306423277449
2583,1.883544862624352
2584,1.871885130790456
2585,1.8603264197417115
2586,1.8488679271762047
2587,1.8375088564879776
2588,1.8262484167311923
2589,1.8150858225839985
2590,1.8040202943130998
2591,1.7930510577388679
2592,1.7821773441975146
2593,1.7713983905091857
2594,1.7607134389407495
2595,1.7501217371717226
2596,1.739622538260515
2597,1.7292151006084322
2598,1.718898687927381
2599,1.7086725692044549
2600,1.6985360186688687
2601,1.6884883157583357
2602,1.678528745085439
2603,1.6686565964048583
2604,1.6588711645803482
2605,1.6491717495508997
2606,1.6395576563006264
2607,1.6300281948232362
2608,1.6205826800927046
2609,1.611220432029039
2610,1.6019407754681116
2611,1.5927430401294191
2612,1.5836265605844464
2613,1.5745906762258508
2614,1.5656347312361827
2615,1.5567580745578335
2616,1.5479600598615415
2617,1.539240045516216
2618,1.5305973945592901
2619,1.5220314746660102
2620,1.5135416581200694
2621,1.505127321784234
2622,1.496787847070046
2623,1.488522619910103
2624,1.4803310307272326
2625,1.4722124744073732
2626,1.464166350269951
2627,1.456192062040121
2628,1.4482890178197503
2629,1.4404566300607773
2630,1.4326943155357226
2631,1.425001495311259
2632,1.4173775947203726
2633,1.4098220433354323
2634,1.4023342749406975
2635,1.3949137275055896
2636,1.3875598431583804
2637,1.3802720681592877
2638,1.3730498528744255
2639,1.3658926517494172
2640,1.3587999232840033
2641,1.3517711300056403
2642,1.34480573844424
2643,1.3379032191070817
2644,1.3310630464527138
2645,1.324284698866847
2646,1.3175676586369076
2647,1.310911411927195
2648,1.3043154487549211
2649,1.297779262965356
2650,1.2913023522072897
2651,1.2848842179099411
2652,1.2785243652578169
2653,1.2722223031677178
2654,1.265977544264965
2655,1.2597896048599393
2656,1.2536580049242336
2657,1.2475822680681825
2658,1.241561921517431
2659,1.2355964960898302
2660,1.2296855261730397
2661,1.2238285497016144
2662,1.2180251081347397
2663,1.2122747464331458
2664,1.2065770130377511
2665,1.2009314598469127
2666,1.1953376421946496
2667,1.1897951188282543
2668,1.1843034518873545
2669,1.1788622068813241
2670,1.1734709526684408
2671,1.1681292614339571
2672,1.1628367086688884
2673,1.1575928731489025
2674,1.152397336912643
2675,1.1472496852418206
2676,1.142149506638841
2677,1.1370963928070523
2678,1.1320899386297536
2679,1.1271297421489936
2680,1.1222154045461845
2681,1.1173465301202685
2682,1.1125227262683508
2683,1.107743603465149
2684,1.1030087752427966
2685,1.0983178581706823
2686,1.0936704718357095
2687,1.089066238822135
2688,1.0845047846918343
2689,1.0799857379646087
2690,1.0755087300986002
2691,1.0710733954705807
2692,1.0666793713565976
2693,1.0623262979122567
2694,1.0580138181543548
2695,1.0537415779404504
2696,1.0495092259504741
2697,1.0453164136672353
2698,1.0411627953580738
2699,1.0370480280552261
2700,1.0329717715375732
2701,1.0289336883115598
2702,1.0249334435927522
2703,1.0209707052872266
2704,1.0170451439727937
2705,1.0131564328811102
2706,1.0093042478789382
2707,1.0054882674501828
2708,1.0017081726773214
2709,0.9979636472238741
2710,0.9942543773157786
2711,0.9905800517240256
2712,0.9869403617464395
2713,0.9833350011900124
2714,0.9797636663534571
2715,0.9762260560093852
2716,0.9727218713865883
2717,0.9692508161529927
2718,0.9658125963980473
2719,0.9624069206158067
2720,0.9590334996870647
2721,0.9556920468631939
2722,0.9523822777479848
2723,0.9491039102819295
2724,0.9458566647243971
2725,0.9426402636372955
2726,0.939454431868338
2727,0.9362988965344725
2728,0.9331733870053396
2729,0.9300776348865566
2730,0.9270113740039162
2731,0.9239743403866856
2732,0.9209662722516659
2733,0.9179869099868172
2734,0.9150359961357759
2735,0.9121132753813503
2736,0.9092184945299899
2737,0.9063514024959567
2738,0.9035117502858082
2739,0.9006992909826811
2740,0.8979137797307679
2741,0.8951549737200134
2742,0.8924226321707392
2743,0.8897165163185661
2744,0.8870363893990563
2745,0.8843820166329325
2746,0.8817531652107139
2747,0.8791496042783099
2748,0.8765711049217298
2749,0.8740174401528336
2750,0.8714883848946503
2751,0.8689837159665733
2752,0.8665032120701632
2753,0.8640466537745213
2754,0.8616138235024784
2755,0.8592045055161949
2756,0.8568184859027207
2757,0.8544555525607271
2758,0.8521154951858636
2759,0.8497981052574
2760,0.8475031760244965
2761,0.8452305024919914
2762,0.8429798814075921
2763,0.840751111248013
2764,0.8385439922054655
2765,0.8363583261745382
2766,0.8341939167389627
2767,0.8320505691585218
2768,0.8299280903557676
2769,0.8278262889035443
2770,0.8257449750114274
2771,0.8236839605135028
2772,0.8216430588553424
2773,0.8196220850816667
2774,0.8176208558235222
2775,0.8156391892858521
2776,0.8136769052354353
2777,0.8117338249880081
2778,0.8098097713967757
2779,0.8079045688397009
2780,0.8060180432080296
2781,0.8041500218935514
2782,0.8023003337775854
2783,0.800468809218416
2784,0.7986552800404105
2785,0.7968595795214218
2786,0.7950815423820741
2787,0.7933210047739901
2788,0.7915778042681137
2789,0.7898517798438549
2790,0.788142771877586
2791,0.7864506221317297
2792,0.7847751737431591
2793,0.7831162712129921
2794,0.7814737603950077
2795,0.7798474884850386
2796,0.7782373040102106
2797,0.7766430568184768
2798,0.7750645980674955
2799,0.773501780214668
2800,0.7719544570061022
2801,0.7704224834667519
2802,0.7689057158897368
2803,0.7674040118265024
2804,0.765917230076035
2805,0.7644452306753968
2806,0.7629878748894683
2807,0.7615450252007909
2808,0.7601165453002101
2809,0.7587023000765438
2810,0.7573021556070054
2811,0.7559159791478933
2812,0.7545436391244159
2813,0.7531850051218469
2814,0.7518399478754513
2815,0.7505083392613634
2816,0.7491900522874271
2817,0.7478849610838355
2818,0.7465929408938633
2819,0.7453138680649397
2820,0.7440476200393464
2821,0.7427940753455471
2822,0.7415531135891535
2823,0.7403246154440704
2824,0.739108462643696
2825,0.7379045379724148
2826,0.7367127252565753
2827,0.7355329093562776
2828,0.7343649761567045
2829,0.7332088125596824
2830,0.7320643064753195
2831,0.7309313468136519
2832,0.7298098234763059
2833,0.7286996273485963
2834,0.7276006502908812
2835,0.7265127851309958
2836,0.7254359256560045
2837,0.7243699666041274
2838,0.7233148036571055
2839,0.7222703334322353
2840,0.72123645347445
2841,0.7202130622488205
2842,0.719200059132905
2843,0.7181973444090113
2844,0.7172048192565251
2845,0.7162223857448863
2846,0.7152499468256434
2847,0.714287406325447
2848,0.7133346689385314
2849,0.7123916402194579
2850,0.7114582265760264
2851,0.7105343352621382
2852,0.7096198743704372
2853,0.7087147528256397
2854,0.7078188803771983
2855,0.7069321675926089
2856,0.7060545258504918
2857,0.7051858673336474
2858,0.7043261050223116
2859,0.703475152687655
2860,0.7026329248847192
2861,0.7017993369461026
2862,0.7009743049753039
2863,0.70015774584019
2864,0.6993495771664424
2865,0.6985497173313283
2866,0.6977580854571
2867,0.6969746014049979
2868,0.6961991857663754
2869,0.6954317598557517
2870,0.6946722457215083
2871,0.6939205661176467
2872,0.6931766445062736
2873,0.692440405051221
2874,0.6917117726122214
2875,0.6909906727391026
2876,0.6902770316657418
2877,0.6895707763041402
2878,0.6888718342388758
2879,0.6881801337212361
2880,0.6874956036633195
2881,0.6868181736326661
2882,0.6861477738464391
2883,0.6854843351660114
2884,0.6848277890912386
2885,0.6841780677552405
2886,0.6835351039185865
2887,0.6828988309643195
2888,0.6822691828921528
2889,0.6816460943136103
2890,0.6810295004464271
2891,0.6804193371093238
2892,0.6798155407171268
2893,0.67921804827516
2894,0.6786267973746034
2895,0.6780417261870826
2896,0.6774627734597828
2897,0.6768898785104773
2898,0.6763229812225291
2899,0.675762022040064
2900,0.6752069419630441
2901,0.674657682542508
2902,0.6741141858757984
2903,0.6735763946016798
2904,0.6730442518957167
2905,0.6725177014651752
2906,0.6719966875435626
2907,0.671481154883894
2908,0.6709710487521963
2909,0.6704663149266181
2910,0.6699668997045818
2911,0.6694727499021608
2912,0.6689838128360797
2913,0.6685000363118248
2914,0.6680213686211066
2915,0.667547758540899
2916,0.6670791553309176
2917,0.6666155087297744
2918,0.6661567689509621
2919,0.665702886678647
2920,0.6652538130633414
2921,0.6648094997178221
2922,0.664369898713011
2923,0.6639349625739472
2924,0.6635046442755688
2925,0.663078897238958
2926,0.6626576753272172
2927,0.6622409328416873
2928,0.6618286245178332
2929,0.661420705521699
2930,0.6610171314458094
2931,0.6606178583055012
2932,0.6602228425352134
2933,0.6598320409846515
2934,0.6594454109151763
2935,0.65906290999606
2936,0.6586844963010395
2937,0.6583101283042948
2938,0.6579397648774394
2939,0.6575733652854997
2940,0.6572108891836338
2941,0.6568522966135871
2942,0.6564975480001963
2943,0.656146604148122
2944,0.6557994262381801
2945,0.6554559758241169
2946,0.6551162148294339
2947,0.6547801055436335
2948,0.6544476106194633
2949,0.6541186930690955
2950,0.6537933162613759
2951,0.653471443918355
2952,0.6531530401121364
2953,0.6528380692617541
2954,0.6525264961300273
2955,0.6522182858204905
2956,0.6519134037742724
2957,0.6516118157670593
2958,0.6513134879060272
2959,0.6510183866269734
2960,0.6507264786922935
2961,0.6504377311860717
2962,0.650152111510567
2963,0.6498695873860972
2964,0.6495901268468278
2965,0.6493136982381199
2966,0.6490402702134141
2967,0.6487698117315667
2968,0.6485022920541447
2969,0.6482376807424718
2970,0.6479759476550838
2971,0.6477170629448791
2972,0.6474609970564905
2973,0.6472077207236614
2974,0.646957204966472
2975,0.6467094210888279
2976,0.6464643406758018
2977,0.646221935591211
2978,0.6459821779747378
2979,0.6457450402397613
2980,0.6455104950705189
2981,0.6452785154198738
2982,0.6450490745067593
2983,0.6448221458136254
2984,0.6445977030841364
2985,0.6443757203207514
2986,0.6441561717822664
2987,0.6439390319815094
2988,0.6437242756829963
2989,0.6435118779005397
2990,0.6433018138949999
2991,0.6430940591720364
2992,0.6428885894796948
2993,0.6426853808063941
2994,0.642484409378417
2995,0.6422856516579051
2996,0.6420890843406359
2997,0.641894684353769
2998,0.6417024288537679
2999,0.6415122952242567
3000,0.6413242610738827
3001,0.6411383042342378
3002,0.6409544027577528
3003,0.6407725349156822
3004,0.6405926791960183
3005,0.6404148143014937
3006,0.6402389191474969
3007,0.6400649728602816
3008,0.6398929547746979
3009,0.6397228444325238
3010,0.639554621580312
3011,0.6393882661676002
3012,0.6392237583449495
3013,0.6390610784620239
3014,0.6389002070658473
3015,0.6387411248987348
3016,0.6385838128966919
3017,0.6384282521874464
3018,0.6382744240886093
3019,0.6381223101059694
3020,0.6379718919317253
3021,0.6378231514426747
3022,0.6376760706984645
3023,0.6375306319398492
3024,0.6373868175870943
3025,0.6372446102381084
3026,0.6371039926668735
3027,0.6369649478217229
3028,0.6368274588237258
3029,0.6366915089649907
3030,0.6365570817070736
3031,0.6364241606794295
3032,0.6362927296776609
3033,0.6361627726620478
3034,0.6360342737559911
3035,0.6359072172443584
3036,0.6357815875720549
3037,0.6356573693424121
3038,0.6355345473157368
3039,0.6354131064077079
3040,0.6352930316880315
3041,0.6351743083788547
3042,0.6350569218533474
3043,0.6349408576342707
3044,0.6348261013924559
3045,0.63471263894552
3046,0.6346004562563234
3047,0.6344895394316705
3048,0.6343798747208645
3049,0.6342714485143608
3050,0.6341642473423624
3051,0.634058257873581
3052,0.633953466913748
3053,0.633849861404457
3054,0.633747428421695
3055,0.6336461551746501
3056,0.6335460290043893
3057,0.633447037382554
3058,0.6333491679101346
3059,0.6332524083162182
3060,0.6331567464566855
3061,0.6330621703130886
3062,0.6329686679912963
3063,0.6328762277203723
3064,0.6327848378513834
3065,0.6326944868561994
3066,0.6326051633262242
3067,0.6325168559713978
3068,0.6324295536189103
3069,0.6323432452120665
3070,0.6322579198092516
3071,0.6321735665827062
3072,0.6320901748174143
3073,0.6320077339100897
3074,0.631926233367969
3075,0.6318456628078225
3076,0.6317660119547938
3077,0.6316872706414245
3078,0.6316094288065073
3079,0.6315324764941574
3080,0.6314564038526368
3081,0.631381201133438
3082,0.6313068586902368
3083,0.6312333669778444
3084,0.6311607165512911
3085,0.6310888980647756
3086,0.6310179022706677
3087,0.6309477200186042
3088,0.6308783422545041
3089,0.6308097600195578
3090,0.6307419644493836
3091,0.630674946773016
3092,0.6306086983119895
3093,0.6305432104794733
3094,0.630478474779308
3095,0.6304144828050859
3096,0.6303512262393358
3097,0.6302886968525803
3098,0.630226886502459
3099,0.6301657871329226
3100,0.6301053907732478
3101,0.6300456895373464
3102,0.6299866756227962
3103,0.6299283413100251
3104,0.6298706789615656
3105,0.629813681021094
3106,0.6297573400127876
3107,0.6297016485403634
3108,0.6296465992863466
3109,0.6295921850113272
3110,0.6295383985530675
3111,0.6294852328258231
3112,0.6294326808195321
3113,0.6293807355990699
3114,0.6293293903034497
3115,0.6292786381451552
3116,0.6292284724093355
3117,0.6291788864530838
3118,0.6291298737047424
3119,0.6290814276631363
3120,0.629033541896917
3121,0.6289862100438078
3122,0.6289394258099202
3123,0.6288931829690685
3124,0.6288474753620794
3125,0.6288022968961215
3126,0.6287576415440138
3127,0.6287135033435546
3128,0.6286698763969054
3129,0.628626754869883
3130,0.6285841329913664
3131,0.6285420050525664
3132,0.6285003654065255
3133,0.6284592084673305
3134,0.6284185287096268
3135,0.6283783206679198
3136,0.6283385789359973
3137,0.6282992981663127
3138,0.6282604730693622
3139,0.6282220984131417
3140,0.6281841690225286
3141,0.6281466797786619
3142,0.6281096256184499
3143,0.6280730015339462
3144,0.6280368025717683
3145,0.6280010238325728
3146,0.6279656604704582
3147,0.6279307076924783
3148,0.6278961607580337
3149,0.6278620149783699
3150,0.6278282657160328
3151,0.627794908384324
3152,0.6277619384467977
3153,0.6277293514167412
3154,0.627697142856658
3155,0.6276653083777313
3156,0.627633843639353
3157,0.6276027443486423
3158,0.6275720062598725
3159,0.6275416251740819
3160,0.6275115969385047
3161,0.6274819174461393
3162,0.6274525826352595
3163,0.6274235884889388
3164,0.6273949310345928
3165,0.6273666063435113
3166,0.6273386105303975
3167,0.6273109397529231
3168,0.6272835902112786
3169,0.6272565581477256
3170,0.6272298398461695
3171,0.6272034316316946
3172,0.6271773298701652
3173,0.6271515309677864
3174,0.627126031370674
3175,0.627100827564456
3176,0.6270759160738221
3177,0.6270512934621623
3178,0.6270269563311055
3179,0.6270029013201749
3180,0.6269791251063476
3181,0.6269556244036656
3182,0.6269323959628688
3183,0.6269094365709887
3184,0.6268867430509613
3185,0.62686431226126
3186,0.6268421410955097
3187,0.6268202264821591
3188,0.6267985653840191
3189,0.6267771547979781
3190,0.6267559917546534
3191,0.6267350733179347
3192,0.6267143965847508
3193,0.6266939586846301
3194,0.6266737567794063
3195,0.626653788062837
3196,0.6266340497603062
3197,0.6266145391284472
3198,0.6265952534548423
3199,0.6265761900576644
3200,0.6265573462853793
3201,0.6265387195164082
3202,0.6265203071587776
3203,0.6265021066498871
3204,0.6264841154560811
3205,0.6264663310724541
3206,0.6264487510224575
3207,0.6264313728576391
3208,0.6264141941573199
3209,0.6263972125283129
3210,0.6263804256046197
3211,0.6263638310471422
3212,0.6263474265433914
3213,0.6263312098071933
3214,0.6263151785784228
3215,0.6262993306227183
3216,0.6262836637311833
3217,0.6262681757201327
3218,0.6262528644308317
3219,0.6262377277291883
3220,0.6262227635055304
3221,0.626207969674305
3222,0.6261933441738412
3223,0.6261788849660866
3224,0.6261645900363298
3225,0.6261504573929967
3226,0.6261364850673391
3227,0.626122671113242
3228,0.6261090136069238
3229,0.6260955106467582
3230,0.6260821603529557
3231,0.6260689608674012
3232,0.626055910353371
3233,0.6260430069953017
3234,0.6260302489985959
3235,0.6260176345893511
3236,0.6260051620141395
3237,0.6259928295398232
3238,0.6259806354532853
3239,0.6259685780612292
3240,0.6259566556899684
3241,0.6259448666852068
3242,0.6259332094118113
3243,0.6259216822536388
3244,0.6259102836132824
3245,0.6258990119118931
3246,0.6258878655889732
3247,0.6258768431021718
3248,0.6258659429270763
3249,0.6258551635570263
3250,0.6258445035029121
3251,0.6258339612929956
3252,0.6258235354726838
3253,0.6258132246043809
3254,0.6258030272672699
3255,0.625792942057144
3256,0.6257829675862217
3257,0.6257731024829432
3258,0.6257633453918278
3259,0.6257536949732585
3260,0.6257441499033372
3261,0.6257347088736872
3262,0.6257253705912912
3263,0.6257161337783155
3264,0.6257069971719492
3265,0.6256979595242379
3266,0.6256890196018945
3267,0.6256801761861711
3268,0.6256714280726682
3269,0.625662774071188
3270,0.6256542130055772
3271,0.6256457437135617
3272,0.6256373650465992
3273,0.6256290758697156
3274,0.62562087506137
3275,0.6256127615132764
3276,0.6256047341302902
3277,0.6255967918302376
3278,0.625588933543764
3279,0.6255811582142148
3280,0.6255734647974742
3281,0.625565852261824
3282,0.6255583195878129
3283,0.6255508657681156
3284,0.6255434898073898
3285,0.6255361907221463
3286,0.6255289675406179
3287,0.6255218193026217
3288,0.6255147450594302
3289,0.6255077438736367
3290,0.6255008148190376
3291,0.6254939569805049
3292,0.6254871694538403
3293,0.6254804513456796
3294,0.6254738017733478
3295,0.6254672198647537
3296,0.6254607047582601
3297,0.6254542556025652
3298,0.6254478715565851
3299,0.6254415517893404
3300,0.6254352954798513
3301,0.6254291018169982
3302,0.6254229699994175
3303,0.625416899235419
3304,0.6254108887428356
3305,0.6254049377489321
3306,0.6253990454902952
3307,0.6253932112127367
3308,0.6253874341711683
3309,0.625381713629517
3310,0.6253760488606033
3311,0.6253704391460599
3312,0.6253648837762067
3313,0.6253593820499683
3314,0.6253539332747726
3315,0.6253485367664394
3316,0.6253431918491174
3317,0.625337897855139
3318,0.6253326541249687
3319,0.6253274600070875
3320,0.6253223148579016
3321,0.625317218041665
3322,0.6253121689303706
3323,0.6253071669036682
3324,0.6253022113487828
3325,0.6252973016604116
3326,0.6252924372406563
3327,0.6252876174989133
3328,0.6252828418518189
3329,0.6252781097231318
3330,0.6252734205436856
3331,0.6252687737512714
3332,0.6252641687905878
3333,0.6252596051131325
3334,0.6252550821771469
3335,0.6252505994475256
3336,0.6252461563957388
3337,0.6252417524997573
3338,0.6252373872439774
3339,0.6252330601191458
3340,0.6252287706222831
3341,0.6252245182566104
3342,0.6252203025314771
3343,0.6252161229622951
3344,0.6252119790704592
3345,0.6252078703832785
3346,0.6252037964339083
3347,0.6251997567612787
3348,0.6251957509100399
3349,0.6251917784304781
3350,0.6251878388784494
3351,0.6251839318153279
3352,0.6251800568079321
3353,0.6251762134284575
3354,0.62517240125442
3355,0.6251686198685916
3356,0.6251648688589283
3357,0.6251611478185267
3358,0.6251574563455448
3359,0.6251537940431646
3360,0.625150160519498
3361,0.6251465553875646
3362,0.6251429782652137
3363,0.6251394287750737
3364,0.6251359065444815
3365,0.6251324112054506
3366,0.6251289423945954
3367,0.6251254997530797
3368,0.6251220829265759
3369,0.6251186915651944
3370,0.6251153253234385
3371,0.6251119838601541
3372,0.6251086668384691
3373,0.6251053739257516
3374,0.6251021047935543
3375,0.6250988591175661
3376,0.6250956365775628
3377,0.6250924368573495
3378,0.6250892596447346
3379,0.6250861046314489
3380,0.6250829715131332
3381,0.6250798599892601
3382,0.6250767697631152
3383,0.6250737005417291
3384,0.625070652035845
3385,0.6250676239598713
3386,0.6250646160318346
3387,0.6250616279733392
3388,0.6250586595095203
3389,0.6250557103690098
3390,0.6250527802838783
3391,0.6250498689896145
3392,0.6250469762250589
3393,0.6250441017323919
3394,0.6250412452570635
3395,0.6250384065477798
3396,0.6250355853564417
3397,0.6250327814381241
3398,0.6250299945510234
3399,0.6250272244564299
3400,0.625024470918683
3401,0.6250217337051404
3402,0.6250190125861328
3403,0.625016307334934
3404,0.6250136177277253
3405,0.6250109435435567
3406,0.6250082845643108
3407,0.6250056405746763
3408,0.6250030113621028
3409,0.6250003967167734
3410,0.6249977964315726
3411,0.6249952103020449
3412,0.6249926381263722
3413,0.6249900797053362
3414,0.6249875348422887
3415,0.6249850033431118
3416,0.6249824850162011
3417,0.6249799796724215
3418,0.6249774871250869
3419,0.6249750071899255
3420,0.624972539685042
3421,0.6249700844309046
3422,0.6249676412503022
3423,0.624965209968327
3424,0.6249627904123372
3425,0.624960382411925
3426,0.6249579857989028
3427,0.6249556004072702
3428,0.6249532260731802
3429,0.6249508626349158
3430,0.6249485099328714
3431,0.6249461678095146
3432,0.6249438361093737
3433,0.624941514678992
3434,0.624939203366928
3435,0.6249369020237088
3436,0.6249346105018196
3437,0.6249323286556706
3438,0.6249300563415755
3439,0.6249277934177331
3440,0.6249255397441936
3441,0.6249232951828441
3442,0.6249210595973824
3443,0.6249188328532915
3444,0.6249166148178253
3445,0.6249144053599746
3446,0.6249122043504572
3447,0.6249100116616882
3448,0.6249078271677604
3449,0.6249056507444297
3450,0.6249034822690798
3451,0.6249013216207159
3452,0.6248991686799407
3453,0.624897023328928
3454,0.6248948854514073
3455,0.6248927549326478
3456,0.6248906316594327
3457,0.6248885155200421
3458,0.6248864064042364
3459,0.6248843042032343
3460,0.624882208809699
3461,0.6248801201177095
3462,0.624878038022757
3463,0.6248759624217148
3464,0.6248738932128323
3465,0.6248718302957007
3466,0.6248697735712563
3467,0.6248677229417469
3468,0.6248656783107217
3469,0.6248636395830183
3470,0.6248616066647421
3471,0.6248595794632438
3472,0.6248575578871165
3473,0.6248555418461716
3474,0.6248535312514268
3475,0.6248515260150854
3476,0.6248495260505288
3477,0.6248475312722898
3478,0.6248455415960549
3479,0.6248435569386351
3480,0.6248415772179556
3481,0.6248396023530424
3482,0.6248376322640082
3483,0.6248356668720396
3484,0.624833706099382
3485,0.6248317498693223
3486,0.6248297981061806
3487,0.624827850735298
3488,0.6248259076830169
3489,0.6248239688766711
3490,0.6248220342445799
3491,0.6248201037160201
3492,0.6248181772212325
3493,0.6248162546913921
3494,0.6248143360586044
3495,0.6248124212558964
3496,0.6248105102171966
3497,0.6248086028773295
3498,0.6248066991720013
3499,0.6248047990377882
3500,0.6248029024121271
3501,0.6248010092333025
3502,0.6247991194404364
3503,0.6247972329734756
3504,0.6247953497731841
3505,0.6247934697811304
3506,0.6247915929396769
3507,0.62478971919197
3508,0.6247878484819288
3509,0.6247859807542395
3510,0.6247841159543389
3511,0.6247822540284064
3512,0.6247803949233601
3513,0.6247785385868367
3514,0.6247766849671917
3515,0.6247748340134833
3516,0.6247729856754694
3517,0.6247711399035928
3518,0.6247692966489717
3519,0.6247674558633994
3520,0.6247656174993231
3521,0.6247637815098454
3522,0.6247619478487111
3523,0.6247601164702988
3524,0.6247582873296121
3525,0.6247564603822763
3526,0.6247546355845214
3527,0.6247528128931826
3528,0.6247509922656844
3529,0.6247491736600432
3530,0.6247473570348492
3531,0.62474554234926
3532,0.6247437295630034
3533,0.6247419186363566
3534,0.6247401095301437
3535,0.6247383022057371
3536,0.6247364966250349
3537,0.6247346927504612
3538,0.6247328905449645
